code,term,dmd_id,dmd_type,bnf_code
41953711000001109,Phenoxymethylpenicillin 125mg/5ml oral solution,41953711000001109,VMP,0501011P0AAADAD
392411000001109,Phenoxymethylpenicillin 125mg/5ml oral solution,392411000001109,AMP,0501011P0AAADAD
683011000001103,Phenoxymethylpenicillin 125mg/5ml oral solution,683011000001103,AMP,0501011P0AAADAD
10711000001104,Phenoxymethylpenicillin 125mg/5ml oral solution,10711000001104,AMP,0501011P0AAADAD
9804611000001105,Phenoxymethylpenicillin 125mg/5ml oral solution,9804611000001105,AMP,0501011P0AAADAD
10452211000001101,Phenoxymethylpenicillin 125mg/5ml oral solution,10452211000001101,AMP,0501011P0AAADAD
21038311000001109,Phenoxymethylpenicillin 125mg/5ml oral solution,21038311000001109,AMP,0501011P0AAADAD
20129511000001108,Phenoxymethylpenicillin 125mg/5ml oral solution,20129511000001108,AMP,0501011P0AAADAD
24410611000001107,Phenoxymethylpenicillin 125mg/5ml oral solution,24410611000001107,AMP,0501011P0AAADAD
21532411000001101,Phenoxymethylpenicillin 125mg/5ml oral solution,21532411000001101,AMP,0501011P0AAADAD
38081711000001100,Phenoxymethylpenicillin 125mg/5ml oral solution,38081711000001100,AMP,0501011P0AAADAD
604211000001105,Phenoxymethylpenicillin 125mg/5ml oral solution,604211000001105,AMP,0501011P0AAADAD
11144611000001104,Phenoxymethylpenicillin 125mg/5ml oral solution,11144611000001104,AMP,0501011P0AAADAD
610511000001102,Phenoxymethylpenicillin 125mg/5ml oral solution,610511000001102,AMP,0501011P0AAADAD
39177211000001100,Phenoxymethylpenicillin 125mg/5ml oral solution,39177211000001100,AMP,0501011P0AAADAD
19736211000001105,Phenoxymethylpenicillin 125mg/5ml oral solution,19736211000001105,AMP,0501011P0AAADAD
738911000001105,Phenoxymethylpenicillin 125mg/5ml oral solution,738911000001105,AMP,0501011P0AAADAD
18719011000001104,Phenoxymethylpenicillin 125mg/5ml oral solution,18719011000001104,AMP,0501011P0AAADAD
15311000001105,Phenoxymethylpenicillin 125mg/5ml oral solution,15311000001105,AMP,0501011P0AAADAD
808511000001109,Phenoxymethylpenicillin 125mg/5ml oral solution,808511000001109,AMP,0501011P0AAADAD
41953911000001106,Phenoxymethylpenicillin 250mg/5ml oral solution,41953911000001106,VMP,0501011P0AAAFAF
94811000001103,Phenoxymethylpenicillin 250mg/5ml oral solution,94811000001103,AMP,0501011P0AAAFAF
209811000001108,Phenoxymethylpenicillin 250mg/5ml oral solution,209811000001108,AMP,0501011P0AAAFAF
322611000001104,Phenoxymethylpenicillin 250mg/5ml oral solution,322611000001104,AMP,0501011P0AAAFAF
9805411000001108,Phenoxymethylpenicillin 250mg/5ml oral solution,9805411000001108,AMP,0501011P0AAAFAF
10452411000001102,Phenoxymethylpenicillin 250mg/5ml oral solution,10452411000001102,AMP,0501011P0AAAFAF
21038511000001103,Phenoxymethylpenicillin 250mg/5ml oral solution,21038511000001103,AMP,0501011P0AAAFAF
20129711000001103,Phenoxymethylpenicillin 250mg/5ml oral solution,20129711000001103,AMP,0501011P0AAAFAF
37772611000001104,Phenoxymethylpenicillin 250mg/5ml oral solution,37772611000001104,AMP,0501011P0AAAFAF
21532611000001103,Phenoxymethylpenicillin 250mg/5ml oral solution,21532611000001103,AMP,0501011P0AAAFAF
38081911000001103,Phenoxymethylpenicillin 250mg/5ml oral solution,38081911000001103,AMP,0501011P0AAAFAF
189311000001103,Phenoxymethylpenicillin 250mg/5ml oral solution,189311000001103,AMP,0501011P0AAAFAF
887811000001107,Phenoxymethylpenicillin 250mg/5ml oral solution,887811000001107,AMP,0501011P0AAAFAF
30856011000001103,Phenoxymethylpenicillin 250mg/5ml oral solution,30856011000001103,AMP,0501011P0AAAFAF
39177611000001103,Phenoxymethylpenicillin 250mg/5ml oral solution,39177611000001103,AMP,0501011P0AAAFAF
333711000001103,Phenoxymethylpenicillin 250mg/5ml oral solution,333711000001103,AMP,0501011P0AAAFAF
18719411000001108,Phenoxymethylpenicillin 250mg/5ml oral solution,18719411000001108,AMP,0501011P0AAAFAF
289911000001104,Phenoxymethylpenicillin 250mg/5ml oral solution,289911000001104,AMP,0501011P0AAAFAF
770211000001102,Phenoxymethylpenicillin 250mg/5ml oral solution,770211000001102,AMP,0501011P0AAAFAF
41953811000001101,Phenoxymethylpenicillin 250mg tablets,41953811000001101,VMP,0501011P0AAAJAJ
765311000001105,Phenoxymethylpenicillin 250mg tablets,765311000001105,AMP,0501011P0AAAJAJ
35211000001107,Phenoxymethylpenicillin 250mg tablets,35211000001107,AMP,0501011P0AAAJAJ
821311000001102,Phenoxymethylpenicillin 250mg tablets,821311000001102,AMP,0501011P0AAAJAJ
9803511000001108,Phenoxymethylpenicillin 250mg tablets,9803511000001108,AMP,0501011P0AAAJAJ
10430511000001103,Phenoxymethylpenicillin 250mg tablets,10430511000001103,AMP,0501011P0AAAJAJ
16063111000001105,Phenoxymethylpenicillin 250mg tablets,16063111000001105,AMP,0501011P0AAAJAJ
32489211000001105,Phenoxymethylpenicillin 250mg tablets,32489211000001105,AMP,0501011P0AAAJAJ
28985911000001106,Phenoxymethylpenicillin 250mg tablets,28985911000001106,AMP,0501011P0AAAJAJ
37773011000001102,Phenoxymethylpenicillin 250mg tablets,37773011000001102,AMP,0501011P0AAAJAJ
42591311000001106,Phenoxymethylpenicillin 250mg tablets,42591311000001106,AMP,0501011P0AAAJAJ
420411000001107,Phenoxymethylpenicillin 250mg tablets,420411000001107,AMP,0501011P0AAAJAJ
78111000001109,Phenoxymethylpenicillin 250mg tablets,78111000001109,AMP,0501011P0AAAJAJ
30856411000001107,Phenoxymethylpenicillin 250mg tablets,30856411000001107,AMP,0501011P0AAAJAJ
39176911000001106,Phenoxymethylpenicillin 250mg tablets,39176911000001106,AMP,0501011P0AAAJAJ
19730711000001101,Phenoxymethylpenicillin 250mg tablets,19730711000001101,AMP,0501011P0AAAJAJ
17954711000001107,Phenoxymethylpenicillin 250mg tablets,17954711000001107,AMP,0501011P0AAAJAJ
41341211000001106,Phenoxymethylpenicillin 250mg tablets,41341211000001106,AMP,0501011P0AAAJAJ
634711000001107,Phenoxymethylpenicillin 250mg tablets,634711000001107,AMP,0501011P0AAAJAJ
29983311000001107,Phenoxymethylpenicillin 250mg tablets,29983311000001107,AMP,0501011P0AAAJAJ
839711000001102,Phenoxymethylpenicillin 250mg tablets,839711000001102,AMP,0501011P0AAAJAJ
799511000001103,Phenoxymethylpenicillin 250mg tablets,799511000001103,AMP,0501011P0AAAJAJ
871611000001108,Phenoxymethylpenicillin 250mg tablets,871611000001108,AMP,0501011P0AAAJAJ
482711000001106,Phenoxymethylpenicillin 250mg tablets,482711000001106,AMP,0501011P0AAAJAJ
21844711000001100,Phenoxymethylpenicillin 250mg tablets,21844711000001100,AMP,0501011P0AAAJAJ
9215111000001107,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,9215111000001107,VMP,0501011P0AAARAR
9253911000001104,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,9253911000001104,AMP,0501011P0AAARAR
31058611000001104,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,31058611000001104,AMP,0501011P0AAARAR
16165811000001108,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,16165811000001108,AMP,0501011P0AAARAR
28097111000001105,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,28097111000001105,AMP,0501011P0AAARAR
10452611000001104,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,10452611000001104,AMP,0501011P0AAARAR
21038711000001108,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,21038711000001108,AMP,0501011P0AAARAR
32490911000001108,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,32490911000001108,AMP,0501011P0AAARAR
21863211000001102,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,21863211000001102,AMP,0501011P0AAARAR
37772411000001102,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,37772411000001102,AMP,0501011P0AAARAR
9209211000001101,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,9209211000001101,AMP,0501011P0AAARAR
39177411000001101,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,39177411000001101,AMP,0501011P0AAARAR
17954311000001108,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,17954311000001108,AMP,0501011P0AAARAR
9308011000001109,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,9308011000001109,AMP,0501011P0AAARAR
9842311000001100,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,9842311000001100,AMP,0501011P0AAARAR
21844311000001104,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,21844311000001104,AMP,0501011P0AAARAR
9215211000001101,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,9215211000001101,VMP,0501011P0AAASAS
9254111000001100,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,9254111000001100,AMP,0501011P0AAASAS
31058811000001100,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,31058811000001100,AMP,0501011P0AAASAS
16166011000001106,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,16166011000001106,AMP,0501011P0AAASAS
28097311000001107,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,28097311000001107,AMP,0501011P0AAASAS
10452811000001100,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,10452811000001100,AMP,0501011P0AAASAS
21038911000001105,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,21038911000001105,AMP,0501011P0AAASAS
32492211000001103,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,32492211000001103,AMP,0501011P0AAASAS
21834511000001106,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,21834511000001106,AMP,0501011P0AAASAS
37772811000001100,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,37772811000001100,AMP,0501011P0AAASAS
9209511000001103,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,9209511000001103,AMP,0501011P0AAASAS
30856211000001108,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,30856211000001108,AMP,0501011P0AAASAS
39177811000001104,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,39177811000001104,AMP,0501011P0AAASAS
17954511000001102,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,17954511000001102,AMP,0501011P0AAASAS
11533211000001107,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,11533211000001107,AMP,0501011P0AAASAS
9308211000001104,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,9308211000001104,AMP,0501011P0AAASAS
9842511000001106,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,9842511000001106,AMP,0501011P0AAASAS
21844511000001105,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,21844511000001105,AMP,0501011P0AAASAS
849911000001104,Tenkicin 250mg tablets,849911000001104,AMP,0501011P0BNADAJ
39732311000001104,Amoxicillin 250mg capsules,39732311000001104,VMP,0501013B0AAAAAA
558111000001107,Amoxicillin 250mg capsules,558111000001107,AMP,0501013B0AAAAAA
23477711000001105,Amoxicillin 250mg capsules,23477711000001105,AMP,0501013B0AAAAAA
739011000001101,Amoxicillin 250mg capsules,739011000001101,AMP,0501013B0AAAAAA
145611000001104,Amoxicillin 250mg capsules,145611000001104,AMP,0501013B0AAAAAA
9785311000001100,Amoxicillin 250mg capsules,9785311000001100,AMP,0501013B0AAAAAA
10380511000001103,Amoxicillin 250mg capsules,10380511000001103,AMP,0501013B0AAAAAA
12948011000001101,Amoxicillin 250mg capsules,12948011000001101,AMP,0501013B0AAAAAA
15981611000001108,Amoxicillin 250mg capsules,15981611000001108,AMP,0501013B0AAAAAA
33680711000001103,Amoxicillin 250mg capsules,33680711000001103,AMP,0501013B0AAAAAA
22608411000001104,Amoxicillin 250mg capsules,22608411000001104,AMP,0501013B0AAAAAA
36932811000001108,Amoxicillin 250mg capsules,36932811000001108,AMP,0501013B0AAAAAA
325811000001107,Amoxicillin 250mg capsules,325811000001107,AMP,0501013B0AAAAAA
833211000001107,Amoxicillin 250mg capsules,833211000001107,AMP,0501013B0AAAAAA
29993011000001108,Amoxicillin 250mg capsules,29993011000001108,AMP,0501013B0AAAAAA
38787311000001107,Amoxicillin 250mg capsules,38787311000001107,AMP,0501013B0AAAAAA
19725711000001109,Amoxicillin 250mg capsules,19725711000001109,AMP,0501013B0AAAAAA
19187411000001106,Amoxicillin 250mg capsules,19187411000001106,AMP,0501013B0AAAAAA
17779911000001102,Amoxicillin 250mg capsules,17779911000001102,AMP,0501013B0AAAAAA
35591111000001108,Amoxicillin 250mg capsules,35591111000001108,AMP,0501013B0AAAAAA
228311000001104,Amoxicillin 250mg capsules,228311000001104,AMP,0501013B0AAAAAA
29765011000001104,Amoxicillin 250mg capsules,29765011000001104,AMP,0501013B0AAAAAA
458811000001108,Amoxicillin 250mg capsules,458811000001108,AMP,0501013B0AAAAAA
361711000001108,Amoxicillin 250mg capsules,361711000001108,AMP,0501013B0AAAAAA
413911000001103,Amoxicillin 250mg capsules,413911000001103,AMP,0501013B0AAAAAA
21764811000001100,Amoxicillin 250mg capsules,21764811000001100,AMP,0501013B0AAAAAA
