code,term
102361000119104,Chronic pneumonia
106001000119101,Chronic obstructive lung disease co-occurrent with acute bronchitis
10672271000119100,Acute-on-chronic hypoxemic respiratory failure
10692761000119107,Asthma-chronic obstructive pulmonary disease overlap syndrome
10713006,Diffuse interstitial rheumatoid disease of lung
12295008,Bronchiectasis
12310001,Childhood bronchiectasis
123713005,Chronic atelectasis
1259003,Schistosis
129452008,Nonspecific interstitial pneumonia
129458007,Bronchiolitis obliterans organizing pneumonia
13151001,Flax-dressers' disease
13217005,Fusiform bronchiectasis
13274008,Atrophic fibrosis of lung
133971000119108,Chronic pulmonary embolism
135836000,End stage chronic obstructive airways disease
13645005,Chronic obstructive lung disease
14700006,Bauxite fibrosis of lung
15708009,Benign pneumoconiosis
16003001,Giant bullous emphysema
161672008,History of being lung transplant recipient
16434671000119101,Cystic fibrosis transmembrane conductance regulator related metabolic syndrome
16838000,Mediastinal emphysema
16846004,Obstructive emphysema
17097001,Chronic disease of respiratory system
17385007,Graphite fibrosis of lung
1751000119100,Acute exacerbation of chronic obstructive airways disease with asthma
17996008,Pneumoconiosis caused by inorganic dust
18121009,Chronic berylliosis
18354001,Chronic induration of lung
185086009,Chronic obstructive bronchitis
190905008,Cystic fibrosis
190909002,Cystic fibrosis with intestinal manifestations
19242006,Pulmonary edema
19325002,Traction bronchiectasis
195949008,Chronic asthmatic bronchitis
195951007,Acute exacerbation of chronic obstructive airways disease
195953005,Mixed simple and mucopurulent chronic bronchitis
195957006,Chronic bullous emphysema
195958001,Segmental bullous emphysema
195959009,Zonal bullous emphysema
195984007,Recurrent bronchiectasis
195985008,Post-infective bronchiectasis
196001008,Chronic obstructive pulmonary disease with acute lower respiratory infection
196009005,Massive silicotic fibrosis
196017002,Pneumoconiosis associated with tuberculosis
196025000,Chronic respiratory conditions caused by chemical fumes
196026004,Chronic emphysema caused by chemical fumes
196027008,Toxic bronchiolitis obliterans
196028003,Chronic pulmonary fibrosis caused by chemical fumes
196049002,Chronic pulmonary radiation disease
196051003,Drug-induced interstitial lung disorder
196125002,Diffuse interstitial pulmonary fibrosis
196133001,Lung disease with systemic sclerosis
196137000,Lung disease with Sjögren's disease
20091000175107,Acute on chronic hypoxemic and hypercapnic respiratory failure
206471004,Perinatal jaundice due to mucoviscidosis
22482002,Subacute obliterative bronchiolitis
22607003,Asbestosis
23022004,Tuberculous bronchiectasis
232657004,Single lung transplant
232658009,Double lung transplant
232659001,Double lung transplant as a block
232660006,Bilateral sequential single lung transplant
233615002,Chronic pulmonary coccidioidomycosis
233623000,Mononuclear interstitial pneumonia
233627004,Congenital cystic bronchiectasis
233628009,Acquired bronchiectasis
233629001,Idiopathic bronchiectasis
233630006,Obstructive bronchiectasis
233631005,Toxin-induced bronchiectasis
233632003,Bronchiectasis caused by toxic aspiration
233633008,Bronchiectasis caused by toxic inhalation
233634002,Post-lung transplantation bronchiectasis
233666007,Young's syndrome
233672007,Byssinosis grade 3
233673002,Drug-induced bronchiolitis obliterans
233674008,Pulmonary emphysema in alpha-1 primary immunodeficiency deficiency
233675009,Toxic emphysema
233677001,Scar emphysema
233713004,Seasonal cryptogenic organizing pneumonia with biochemical cholestasis
233723008,Bronchiolitis obliterans with usual interstitial pneumonitis
233724002,Toxic diffuse interstitial pulmonary fibrosis
233725001,Drug-induced diffuse interstitial pulmonary fibrosis
233727009,Mediastinal radiation fibrosis
233748006,Simple pneumoconiosis
233749003,Complicated pneumoconiosis
233750003,Erionite pneumoconiosis
233751004,Metal pneumoconiosis
233754007,Cerium pneumoconiosis
233755008,Nickel pneumoconiosis
233756009,Thorium pneumoconiosis
233757000,Zirconium pneumoconiosis
233758005,Mica pneumoconiosis
233759002,Mixed mineral dust pneumoconiosis
233760007,Acute silicosis
233761006,Subacute silicosis
233762004,Chronic silicosis
233763009,Silicotuberculosis
233764003,Wollastonite pneumoconiosis
235978006,Cystic fibrosis of pancreas
238676008,Lofgrens syndrome
23958009,Vanishing lung
240742009,Chronic pulmonary African histoplasmosis
240747003,Chronic pulmonary blastomycosis
26427008,Chronic pulmonary histoplasmosis
