code,term
10394003,Friedreich's ataxia
1089411000000104,Cerebral infarction due to occlusion of cerebral artery
1089421000000105,Cerebral infarction due to stenosis of cerebral artery
110270004,Sequela of infection caused by Human poliovirus
111297002,Nonparalytic stroke
111501005,Congenital hereditary muscular dystrophy
111502003,Fukuyama congenital muscular dystrophy
111503008,Merosin deficient congenital muscular dystrophy
111504002,Walker-Warburg congenital muscular dystrophy
111505001,"Muscle-eye-brain disease, congenital muscular dystrophy"
111508004,Emery-Dreifuss muscular dystrophy
116288000,Paralytic stroke
116401000119105,Recurrent complex partial epilepsy
1212005,Childhood type dermatomyositis
124122005,Deficiency of 3-hydroxyacyl-CoA dehydrogenase
124166007,Deficiency of butyryl-CoA dehydrogenase
124621004,Deficiency of enoyl-coenzyme A hydratase
125081000119106,Cerebral infarction due to occlusion of precerebral artery
128212001,"Spinal muscular atrophy, type II"
128213006,Neuromuscular junction disorder
128596003,Medium-chain acyl-coenzyme A dehydrogenase deficiency
13973009,Grand mal status
140921000119102,Ischemic stroke without coma
14289006,Myopathy in hypopituitarism
14309005,Anterior choroidal artery syndrome
14637005,Late-infantile neuronal ceroid lipofuscinosis
15258001,Subclavian steal syndrome
15978431000119106,Thrombosis of right vertebral artery
16000351000119109,Cerebrovascular accident due to occlusion of left posterior cerebral artery
16000391000119104,Cerebrovascular accident due to occlusion of right posterior cerebral artery
16000431000119109,Cerebrovascular accident due to occlusion of right middle cerebral artery
16000511000119103,Cerebrovascular accident due to occlusion of left middle cerebral artery
16002031000119102,Cerebrovascular accident due to thrombus of right middle cerebral artery
16002111000119106,Cerebrovascular accident due to thrombus of left middle cerebral artery
16218291000119100,Acute cerebral ischemia
16371781000119100,Cerebellar stroke
16851005,Mitochondrial myopathy
16873003,Musicogenic seizure
186476008,Acute paralytic non-bulbar poliomyelitis
186478009,"Acute paralytic poliomyelitis, vaccine-associated"
186479001,"Acute paralytic poliomyelitis, wild virus, imported"
186480003,"Acute paralytic poliomyelitis, wild virus, indigenous"
189198006,Epileptic drop attack
191382009,Chronic congestive splenomegaly
191397007,Pseudocholinesterase deficiency
192686004,Polioencephalitis
192845009,Myoclonic encephalopathy
192979009,Generalized non-convulsive epilepsy
192981006,Epileptic seizures - atonic
192982004,Epileptic seizures - akinetic
192991000,Epileptic seizures - clonic
192992007,Epileptic seizures - myoclonic
192993002,Epileptic seizures - tonic
192999003,Partial epilepsy with impairment of consciousness
193000002,Temporal lobe epilepsy
193002005,Psychosensory epilepsy
193003000,Mesiobasal limbic epilepsy
193004006,Epileptic automatism
193008009,Somatosensory epilepsy
193009001,Partial epilepsy with autonomic symptoms
193010006,Visual reflex epilepsy
193011005,Unilateral epilepsy
193021002,Cursive (running) epilepsy
193022009,Localization-related(focal)(partial)idiopathic epilepsy and epileptic syndromes with seizures of localized onset
193206003,Persistent neonatal myasthenia gravis
193207007,Juvenile or adult myasthenia gravis
193209005,Myasthenic syndrome due to another disorder
193212008,Myasthenic syndrome due to hypothyroidism
193213003,Myasthenic syndrome due to pernicious anemia
193214009,Myasthenic syndrome due to thyrotoxicosis
193216006,Congenital and developmental myasthenia
193225000,Hereditary progressive muscular dystrophy
193227008,Pelvic muscular dystrophy
193230001,Distal muscular dystrophy with juvenile onset
193237003,Myotonic disorder
193238008,Infantile myotonia
193246009,Symptomatic inflammatory myopathy associated with another disorder
193248005,Myopathy due to disseminated lupus erythematosus
193249002,Myopathy due to polyarteritis nodosa
193250002,Myopathy due to rheumatoid arthritis
193251003,Sarcoid myopathy
193252005,Myopathy due to scleroderma
193253000,Myopathy due to Sjögren's disease
195163003,Intracerebral hemorrhage (& [cerebrovascular accident due to])
195165005,Basal ganglia hemorrhage
195167002,External capsule hemorrhage
195169004,"Intracerebral hemorrhage, multiple localized"
195185009,Cerebral infarct due to thrombosis of precerebral arteries
195186005,Cerebral infarction due to embolism of precerebral arteries
195189003,Cerebral infarction due to thrombosis of cerebral arteries
195190007,Cerebral infarction due to embolism of cerebral arteries
195200006,Carotid artery syndrome hemispheric
195201005,Multiple and bilateral precerebral artery syndromes
195206000,Intermittent cerebral ischemia
195209007,Middle cerebral artery syndrome
195210002,Anterior cerebral artery syndrome
195211003,Posterior cerebral artery syndrome
195212005,Brainstem stroke syndrome
195213000,Cerebellar stroke syndrome
195216008,Left sided cerebral hemisphere cerebrovascular accident
195217004,Right sided cerebral hemisphere cerebrovascular accident
195230003,"Cerebral infarction due to cerebral venous thrombosis, non-pyogenic"
19598007,Generalized epilepsy
196136009,Lung disease co-occurrent with polymyositis
199451000000106,Simple partial epileptic seizure
19972008,Postencephalitic parkinsonism
20059004,Occlusion of cerebral artery
20908003,Subcortical cerebral hemorrhage
21764004,Renal carnitine transport defect
22062008,"X-linked glutaric aciduria, type 2"
22886006,"Glutaric aciduria, type 2"
230191005,Rasmussen syndrome
230237004,Progressive spinocerebellar ataxia with decreased tendon reflexes
230238009,Progressive spinocerebellar ataxia with retained tendon reflexes
230246005,Progressive bulbar palsy of childhood
230247001,Distal spinal muscular atrophy
230248006,Scapuloperoneal spinal muscular atrophy
230249003,Facioscapulohumeral spinal muscular atrophy
230250003,Facioscapulohumeral spinal muscular atrophy with sensory loss
230251004,Scapulohumeral spinal muscular atrophy
230252006,Oculopharyngeal spinal muscular atrophy
230253001,Bulbospinal neuronopathy
230254007,Western Pacific motor neurone disease
230255008,Madras-type motor neurone disease
230257000,Paraneoplastic motor neurone disease
230258005,Amyotrophic lateral sclerosis with dementia
230264003,Troyer syndrome
230274000,Frontal lobe degeneration with motor neurone disease
230291001,Juvenile Parkinson's disease
230292008,Secondary parkinsonism
230296006,Vascular parkinsonism
230381009,Localization-related epilepsy
230387008,Benign occipital epilepsy of childhood - early onset variant
230389006,Primary inherited reading epilepsy
230390002,Localization-related symptomatic epilepsy
230391003,Amygdalo-hippocampal epilepsy
230392005,Rhinencephalic epilepsy
230393000,Lateral temporal epilepsy
230394006,Frontal lobe epilepsy
230395007,Supplementary motor epilepsy
230396008,Cingulate epilepsy
230397004,Anterior frontopolar epilepsy
230398009,Orbitofrontal epilepsy
230399001,Dorsolateral epilepsy
230400008,Opercular epilepsy
230401007,Non-progressive Kozhevnikow syndrome
230403005,Parietal lobe epilepsy
230404004,Occipital lobe epilepsy
230405003,Chronic progressive epilepsia partialis continua of childhood
230406002,Localization-related symptomatic epilepsy with specific precipitant
230407006,Hemiplegia-hemiconvulsion-epilepsy syndrome
230408001,Localization-related cryptogenic epilepsy
230415009,Cryptogenic generalized epilepsy
230416005,Cryptogenic West syndrome
230417001,Symptomatic West syndrome
230418006,Lennox-Gastaut syndrome
230419003,Cryptogenic Lennox-Gastaut syndrome
230420009,Symptomatic Lennox-Gastaut syndrome
230421008,Myoclonic astatic epilepsy
230422001,Myoclonic absence epilepsy
230423006,Unverricht-Lundborg syndrome
230425004,Lafora disease
230426003,Myoclonic epilepsy with ragged red fibers
230427007,Cryptogenic myoclonic epilepsy
230428002,Idiopathic myoclonic epilepsy
230429005,Early infantile epileptic encephalopathy with suppression bursts
230430000,Symptomatic myoclonic epilepsy
230435005,Epilepsy undetermined whether focal or generalized
230439004,Epilepsy with continuous spike wave during slow-wave sleep
230440002,Secondary reading epilepsy
230441003,Drug-induced epilepsy
230443000,Narcotic withdrawal epilepsy
230444006,Menstrual epilepsy
230445007,Nocturnal epilepsy
230447004,Eyelid myoclonus with absences
230448009,Writing epilepsy
230450001,Eating epilepsy
230452009,Toothbrushing epilepsy
230453004,Decision-making epilepsy
230454005,Aquagenic epilepsy
230455006,Self-induced non-photosensitive epilepsy
230456007,Status epilepticus
230457003,Non-convulsive status epilepticus with three per second spike wave
230458008,Non-convulsive status epilepticus without three per second spike wave
230459000,Non-convulsive simple partial status epilepticus
230460005,Complex partial status epilepticus
230669004,Genetically determined myasthenia
230670003,Familial infantile myasthenia
230671004,Acetylcholine resynthesis deficiency
230672006,Congenital myasthenic syndrome
230673001,Congenital end-plate acetylcholine receptor deficiency
